rpm,speed,temperature,throttle,battery
8.885253906250000000e+02,2.516588783264160156e+01,8.634169006347656250e+01,5.704829788208007812e+01,1.402046203613281250e+01
3.216742675781250000e+03,9.038387298583984375e+01,8.821244812011718750e+01,2.738191795349121094e+01,1.266947937011718750e+01
8.427941894531250000e+02,2.390223121643066406e+01,9.481206512451171875e+01,3.036816120147705078e+00,1.381241798400878906e+01
2.402780029296875000e+03,6.751770782470703125e+01,9.327392578125000000e+01,3.365436935424804688e+01,1.366773700714111328e+01
1.002777526855468750e+03,2.768021774291992188e+01,9.366934204101562500e+01,2.141876220703125000e+01,1.374842166900634766e+01
3.632626220703125000e+03,1.018613281250000000e+02,9.447596740722656250e+01,4.680285263061523438e+01,1.363080406188964844e+01
2.141434326171875000e+03,5.962974929809570312e+01,8.622793579101562500e+01,3.018496131896972656e+01,1.311068439483642578e+01
3.983075439453125000e+03,1.108014068603515625e+02,9.364337921142578125e+01,3.852897262573242188e+01,1.204197406768798828e+01
3.294867431640625000e+03,9.305706024169921875e+01,9.406765747070312500e+01,8.959188079833984375e+01,1.214539623260498047e+01
1.746447509765625000e+03,4.886581802368164062e+01,8.536634826660156250e+01,6.338804626464843750e+01,1.426545333862304688e+01
1.702922119140625000e+03,4.725041580200195312e+01,8.683121490478515625e+01,3.544466400146484375e+01,1.293727111816406250e+01
3.119156005859375000e+03,8.746471405029296875e+01,8.941215515136718750e+01,2.111937141418457031e+01,1.247240066528320312e+01
8.333128051757812500e+02,2.404560279846191406e+01,8.937318420410156250e+01,6.522813415527343750e+01,1.231245040893554688e+01
1.739359375000000000e+03,4.732790756225585938e+01,9.326661682128906250e+01,8.755340576171875000e+01,1.255511093139648438e+01
3.473142089843750000e+03,9.757569885253906250e+01,8.561585235595703125e+01,3.090806484222412109e+00,1.239700126647949219e+01
1.688208618164062500e+03,4.741669082641601562e+01,9.058000183105468750e+01,4.904904937744140625e+01,1.274853324890136719e+01
7.212610839843750000e+03,6.345966339111328125e+01,8.903267669677734375e+01,1.111580753326416016e+01,1.226941585540771484e+01
2.363197753906250000e+03,6.552842712402343750e+01,9.126972198486328125e+01,1.504053711891174316e+00,1.333314800262451172e+01
1.882514526367187500e+03,5.291850280761718750e+01,9.248966217041015625e+01,6.402896118164062500e+01,1.373505115509033203e+01
2.543450683593750000e+03,7.062245178222656250e+01,9.318055725097656250e+01,3.581875610351562500e+01,1.316229820251464844e+01
2.685720703125000000e+03,7.535932159423828125e+01,9.188061523437500000e+01,4.717857360839843750e+01,1.378465175628662109e+01
1.287612915039062500e+03,3.626161193847656250e+01,9.401509857177734375e+01,1.179649925231933594e+01,1.206086349487304688e+01
1.744061523437500000e+03,4.855090332031250000e+01,8.789833831787109375e+01,5.542855834960937500e+01,1.355465507507324219e+01
3.351869140625000000e+03,9.379324340820312500e+01,9.291513061523437500e+01,3.933702850341796875e+01,1.201283740997314453e+01
1.181496093750000000e+03,3.311658096313476562e+01,8.778075408935546875e+01,3.047046089172363281e+01,1.306975841522216797e+01
2.456016845703125000e+03,6.839691162109375000e+01,9.007708740234375000e+01,9.406109619140625000e+01,1.307007026672363281e+01
1.298089477539062500e+03,3.694336700439453125e+01,8.771688079833984375e+01,2.266166114807128906e+01,1.369589042663574219e+01
9.661533813476562500e+02,2.717393112182617188e+01,9.222911834716796875e+01,5.295029449462890625e+01,1.301491546630859375e+01
1.764858886718750000e+03,4.998407745361328125e+01,8.639430999755859375e+01,7.497756195068359375e+01,1.420389652252197266e+01
2.285685546875000000e+03,6.395320510864257812e+01,9.416625213623046875e+01,6.892005157470703125e+01,1.280497646331787109e+01
2.768621337890625000e+03,7.727512359619140625e+01,8.929074096679687500e+01,2.377087593078613281e+01,1.439071559906005859e+01
2.812997070312500000e+03,7.962917327880859375e+01,9.107410430908203125e+01,4.018763351440429688e+01,1.305587482452392578e+01
3.600413085937500000e+03,1.011611938476562500e+02,9.404180145263671875e+01,6.615907287597656250e+01,1.275818443298339844e+01
1.990650878906250000e+03,5.521005249023437500e+01,8.720130920410156250e+01,4.667529296875000000e+01,1.447610569000244141e+01
8.576219482421875000e+02,2.387960052490234375e+01,8.934004974365234375e+01,9.467868804931640625e+01,1.333571434020996094e+01
3.746628173828125000e+03,1.052722473144531250e+02,8.727283477783203125e+01,1.757395029067993164e+00,1.354778289794921875e+01
9.737929077148437500e+02,2.691558837890625000e+01,8.953285980224609375e+01,8.383648681640625000e+01,1.218657398223876953e+01
2.108311035156250000e+03,5.896197509765625000e+01,8.780105590820312500e+01,1.278145313262939453e+01,1.253123855590820312e+01
3.981019775390625000e+03,1.108524703979492188e+02,8.796195983886718750e+01,3.889942550659179688e+01,1.280640983581542969e+01
8.144003906250000000e+02,2.293766784667968750e+01,9.177287292480468750e+01,2.960728883743286133e+00,1.300338935852050781e+01
3.166687744140625000e+03,8.774865722656250000e+01,9.238008117675781250e+01,7.401970863342285156e+00,1.215817928314208984e+01
2.813019775390625000e+03,7.838450622558593750e+01,8.803116607666015625e+01,4.669127273559570312e+01,1.257027339935302734e+01
3.948425537109375000e+03,1.111179656982421875e+02,9.061943817138671875e+01,6.800392627716064453e+00,1.341729354858398438e+01
2.865781982421875000e+03,7.998865509033203125e+01,9.330388641357421875e+01,4.349806594848632812e+01,1.324377441406250000e+01
3.091618896484375000e+03,8.656477355957031250e+01,9.113605499267578125e+01,2.782171440124511719e+01,1.224877452850341797e+01
1.515807373046875000e+03,4.191313552856445312e+01,8.768983459472656250e+01,6.396683120727539062e+01,1.372628307342529297e+01
6.613968261718750000e+03,9.306938934326171875e+01,9.344268035888671875e+01,4.076158905029296875e+01,1.418970394134521484e+01
2.637237792968750000e+03,7.374364471435546875e+01,9.123913574218750000e+01,9.736338043212890625e+01,1.417838287353515625e+01
1.116558471679687500e+03,3.123443031311035156e+01,9.381036376953125000e+01,2.781133651733398438e+01,1.250522041320800781e+01
3.150496337890625000e+03,8.825738525390625000e+01,9.461539459228515625e+01,2.846387863159179688e+01,1.426075839996337891e+01
2.740701904296875000e+03,7.704774475097656250e+01,9.399440765380859375e+01,5.528816986083984375e+01,1.261585044860839844e+01
8.967190551757812500e+02,2.476625061035156250e+01,9.437731170654296875e+01,8.162897491455078125e+01,1.330768966674804688e+01
1.641026611328125000e+03,4.512641525268554688e+01,8.519349670410156250e+01,1.185339927673339844e+01,1.246419048309326172e+01
3.535824462890625000e+03,9.909325408935546875e+01,8.855359649658203125e+01,5.954996871948242188e+01,1.255885982513427734e+01
1.469223144531250000e+03,4.087575912475585938e+01,9.349001312255859375e+01,7.021279907226562500e+01,1.391539287567138672e+01
3.999712402343750000e+03,1.117964477539062500e+02,9.140959930419921875e+01,9.803234863281250000e+01,1.449020957946777344e+01
2.935500976562500000e+03,8.098107147216796875e+01,9.470336151123046875e+01,8.947052764892578125e+01,1.279040336608886719e+01
1.014329650878906250e+03,2.871686744689941406e+01,8.580277252197265625e+01,2.627295875549316406e+01,1.446507453918457031e+01
2.423096191406250000e+03,6.836095428466796875e+01,8.702246093750000000e+01,8.007740020751953125e+01,1.246943664550781250e+01
1.442133178710937500e+03,4.037586593627929688e+01,8.973767852783203125e+01,3.895879030227661133e+00,1.268234920501708984e+01
2.746228027343750000e+03,7.664836883544921875e+01,8.585326385498046875e+01,3.013245010375976562e+01,1.290693855285644531e+01
3.072612548828125000e+03,8.615232849121093750e+01,8.645597839355468750e+01,6.776737213134765625e+01,1.384255504608154297e+01
1.449343261718750000e+03,4.017857742309570312e+01,9.299465942382812500e+01,1.332611465454101562e+01,1.386681175231933594e+01
7.469153808593750000e+03,9.569571685791015625e+01,8.808193969726562500e+01,9.240294647216796875e+01,1.400217342376708984e+01
2.755930175781250000e+03,7.719122314453125000e+01,8.651947784423828125e+01,6.962286376953125000e+01,1.417367458343505859e+01
2.310710693359375000e+03,6.569631958007812500e+01,9.333327484130859375e+01,6.728892517089843750e+01,1.331817817687988281e+01
3.202914306640625000e+03,9.022856903076171875e+01,8.535375213623046875e+01,9.058633422851562500e+01,1.419079589843750000e+01
2.403749267578125000e+03,6.583303833007812500e+01,9.066642761230468750e+01,4.114957809448242188e+01,1.432448101043701172e+01
3.823989746093750000e+03,1.066642303466796875e+02,8.619061279296875000e+01,7.896514892578125000e+01,1.337352371215820312e+01
2.990176025390625000e+03,8.344672393798828125e+01,8.578535461425781250e+01,3.450134277343750000e+01,1.377873706817626953e+01
1.390671020507812500e+03,3.905319213867187500e+01,8.710069274902343750e+01,5.530874252319335938e+01,1.408702945709228516e+01
3.029519775390625000e+03,8.571770477294921875e+01,8.622289276123046875e+01,9.261821746826171875e+01,1.206504344940185547e+01
1.085425292968750000e+03,2.987378883361816406e+01,9.419640350341796875e+01,7.866957092285156250e+01,1.409054565429687500e+01
3.739969238281250000e+03,1.053814697265625000e+02,9.321009063720703125e+01,7.212902832031250000e+01,1.331278038024902344e+01
2.070930175781250000e+03,5.691844558715820312e+01,9.036639404296875000e+01,3.856414031982421875e+01,1.397549343109130859e+01
3.793734130859375000e+03,1.065996170043945312e+02,8.715177917480468750e+01,5.857713317871093750e+01,1.248871612548828125e+01
2.840928222656250000e+03,8.019095611572265625e+01,8.716633605957031250e+01,6.918850708007812500e+01,1.371712398529052734e+01
1.839776000976562500e+03,5.121035385131835938e+01,9.158840179443359375e+01,5.266309356689453125e+01,1.267715740203857422e+01
1.842532958984375000e+03,5.149035263061523438e+01,8.791687774658203125e+01,9.796624755859375000e+01,1.255305385589599609e+01
1.674698608398437500e+03,4.637630081176757812e+01,8.876768493652343750e+01,8.102098846435546875e+01,1.379921340942382812e+01
2.602612060546875000e+03,7.320410919189453125e+01,9.126158905029296875e+01,9.122053527832031250e+01,1.237748241424560547e+01
1.471742553710937500e+03,4.232854461669921875e+01,8.666101074218750000e+01,6.259125518798828125e+01,1.225673580169677734e+01
2.275798828125000000e+03,6.414741516113281250e+01,8.821192169189453125e+01,5.527685546875000000e+01,1.334920024871826172e+01
3.821168457031250000e+03,1.072156753540039062e+02,9.260071563720703125e+01,7.371517181396484375e+01,1.449227333068847656e+01
1.241182739257812500e+03,3.474927520751953125e+01,9.294448089599609375e+01,3.378411483764648438e+01,1.331751346588134766e+01
2.182263916015625000e+03,6.148554229736328125e+01,8.653069305419921875e+01,3.045543098449707031e+01,1.403671550750732422e+01
2.034000732421875000e+03,5.657356643676757812e+01,9.286654663085937500e+01,4.826907730102539062e+01,1.306355094909667969e+01
1.242257202148437500e+03,3.492227172851562500e+01,8.509259796142578125e+01,1.883219718933105469e+01,1.207820892333984375e+01
2.051923583984375000e+03,5.840643692016601562e+01,8.711898040771484375e+01,2.252850341796875000e+01,1.316560363769531250e+01
2.831399414062500000e+03,7.917041778564453125e+01,9.267213439941406250e+01,9.484354400634765625e+01,1.337877082824707031e+01
1.486524658203125000e+03,4.139911270141601562e+01,9.255539703369140625e+01,2.574223709106445312e+01,1.406697463989257812e+01
3.861460937500000000e+03,1.080420989990234375e+02,8.691442108154296875e+01,7.975747680664062500e+01,1.317643356323242188e+01
1.355670288085937500e+03,3.824345016479492188e+01,8.712438201904296875e+01,7.825080108642578125e+01,1.415313148498535156e+01
2.480472656250000000e+03,6.973831176757812500e+01,9.134964752197265625e+01,1.578759670257568359e+00,1.428368949890136719e+01
3.494462402343750000e+03,9.824388122558593750e+01,8.803248596191406250e+01,1.542436218261718750e+01,1.380035114288330078e+01
1.799085693359375000e+03,5.008283996582031250e+01,9.233124542236328125e+01,3.689885711669921875e+01,1.243701839447021484e+01
2.055056640625000000e+03,5.721970748901367188e+01,8.925543975830078125e+01,9.906247711181640625e+01,1.376694583892822266e+01
2.738988769531250000e+03,7.626730346679687500e+01,9.271532440185546875e+01,1.145943641662597656e+01,1.339053249359130859e+01
3.718838378906250000e+03,1.039005432128906250e+02,9.474759674072265625e+01,2.414780807495117188e+01,1.380767726898193359e+01
2.756854980468750000e+03,7.755819702148437500e+01,8.502793884277343750e+01,1.599646759033203125e+01,1.329497528076171875e+01
3.365765869140625000e+03,9.483674621582031250e+01,8.975207519531250000e+01,6.382870101928710938e+01,1.328734970092773438e+01
1.046360839843750000e+03,2.911810111999511719e+01,9.160154724121093750e+01,6.494377899169921875e+01,1.306728458404541016e+01
1.624375732421875000e+03,4.513663482666015625e+01,8.623925781250000000e+01,5.552556228637695312e+01,1.349111270904541016e+01
3.427153320312500000e+03,9.571145629882812500e+01,9.111692810058593750e+01,5.266416931152343750e+01,1.275827121734619141e+01
1.191988891601562500e+03,3.375722503662109375e+01,8.933827209472656250e+01,2.836649513244628906e+01,1.353933238983154297e+01
3.023834960937500000e+03,8.424691772460937500e+01,8.515942382812500000e+01,9.880226135253906250e+01,1.333344554901123047e+01
1.571328857421875000e+03,4.481936645507812500e+01,8.999580383300781250e+01,5.229238128662109375e+01,1.427379512786865234e+01
2.384989746093750000e+03,6.659828948974609375e+01,9.316580200195312500e+01,5.927953338623046875e+01,1.373108482360839844e+01
1.020548339843750000e+03,2.845817565917968750e+01,8.552979278564453125e+01,5.284186935424804688e+01,1.371480560302734375e+01
1.976037841796875000e+03,5.576097106933593750e+01,8.827495574951171875e+01,3.794640731811523438e+01,1.371435832977294922e+01
8.372558593750000000e+02,2.353652954101562500e+01,8.964848327636718750e+01,2.229417037963867188e+01,1.206730556488037109e+01
2.366175781250000000e+03,6.588275146484375000e+01,8.506090545654296875e+01,9.324720764160156250e+01,1.361497402191162109e+01
3.321566406250000000e+03,9.349293518066406250e+01,8.940615844726562500e+01,8.600537872314453125e+01,1.290690517425537109e+01
2.322656250000000000e+03,6.547605133056640625e+01,8.891909790039062500e+01,3.485056686401367188e+01,1.345747184753417969e+01
1.977887573242187500e+03,5.557120513916015625e+01,9.181137084960937500e+01,4.265669250488281250e+01,1.285809135437011719e+01
3.772609375000000000e+03,1.051485900878906250e+02,9.147888946533203125e+01,7.154930114746093750e+01,1.233551406860351562e+01
1.042876342773437500e+03,2.939344596862792969e+01,8.956877899169921875e+01,6.888140869140625000e+01,1.349240207672119141e+01
3.798447998046875000e+03,1.064224395751953125e+02,8.991513061523437500e+01,1.737768936157226562e+01,1.214423179626464844e+01
2.965287597656250000e+03,8.334448242187500000e+01,8.501067352294921875e+01,2.122771453857421875e+01,1.423627853393554688e+01
1.584040283203125000e+03,4.424516677856445312e+01,8.523905944824218750e+01,8.155910491943359375e+01,1.401064872741699219e+01
2.610555664062500000e+03,7.292233276367187500e+01,9.296862792968750000e+01,6.724685668945312500e+01,1.365432929992675781e+01
8.864960937500000000e+02,2.506354713439941406e+01,9.185820007324218750e+01,8.631149291992187500e+01,1.200586605072021484e+01
2.465723144531250000e+03,6.842098236083984375e+01,8.995599365234375000e+01,8.923883819580078125e+01,1.209019374847412109e+01
3.870295898437500000e+03,1.078143920898437500e+02,8.799766540527343750e+01,5.812252807617187500e+01,1.307354640960693359e+01
3.563999023437500000e+03,9.920832824707031250e+01,9.286607360839843750e+01,9.688053131103515625e+01,1.342314720153808594e+01
1.453060546875000000e+03,3.987105178833007812e+01,9.219647979736328125e+01,5.929936218261718750e+01,1.412216758728027344e+01
9.575727539062500000e+02,2.635094642639160156e+01,8.520568847656250000e+01,8.881561279296875000e+01,1.243476486206054688e+01
3.585080078125000000e+03,9.970607757568359375e+01,8.928597259521484375e+01,3.654219865798950195e+00,1.336040878295898438e+01
2.984956298828125000e+03,8.446914672851562500e+01,9.203387451171875000e+01,1.545977210998535156e+01,1.369258117675781250e+01
2.482768798828125000e+03,6.854300689697265625e+01,9.191921234130859375e+01,1.682613730430603027e+00,1.267745876312255859e+01
8.001619873046875000e+02,2.149763488769531250e+01,9.002543640136718750e+01,2.083849525451660156e+01,1.200377655029296875e+01
3.739210693359375000e+03,1.051415100097656250e+02,9.439840698242187500e+01,2.043088531494140625e+01,1.217673683166503906e+01
2.688445312500000000e+03,7.506251525878906250e+01,8.754953765869140625e+01,6.646230697631835938e+00,1.327492523193359375e+01
2.033182373046875000e+03,5.711220932006835938e+01,9.021918487548828125e+01,3.147496223449707031e+01,1.341023826599121094e+01
3.513097656250000000e+03,9.924941253662109375e+01,8.546972656250000000e+01,2.748580932617187500e+01,1.318947124481201172e+01
1.693232299804687500e+03,4.722238922119140625e+01,9.355329895019531250e+01,3.675873947143554688e+01,1.285741424560546875e+01
1.034378173828125000e+03,2.840249443054199219e+01,8.936259460449218750e+01,2.502865982055664062e+01,1.401847267150878906e+01
3.238490234375000000e+03,9.012746429443359375e+01,9.021763610839843750e+01,9.227852630615234375e+01,1.250039291381835938e+01
3.941665527343750000e+03,1.106978225708007812e+02,8.740961456298828125e+01,4.092152023315429688e+01,1.374157619476318359e+01
1.164598144531250000e+03,3.265677642822265625e+01,9.177858734130859375e+01,1.005590209960937500e+02,1.435200309753417969e+01
3.846449218750000000e+03,1.072011947631835938e+02,8.623255920410156250e+01,2.310618162155151367e+00,1.311061859130859375e+01
2.201291503906250000e+03,6.244387435913085938e+01,8.726435089111328125e+01,5.000677108764648438e+01,1.206513118743896484e+01
3.069532714843750000e+03,8.574743652343750000e+01,8.639509582519531250e+01,3.369268417358398438e+01,1.258342933654785156e+01
2.995491455078125000e+03,8.374625396728515625e+01,8.839424896240234375e+01,9.450794219970703125e+01,1.207652664184570312e+01
3.279809326171875000e+03,9.262402343750000000e+01,8.896658325195312500e+01,7.998575592041015625e+01,1.244983959197998047e+01
3.924872070312500000e+03,1.101460723876953125e+02,8.649942016601562500e+01,1.353968143463134766e+01,1.349369430541992188e+01
3.080383300781250000e+03,8.679387664794921875e+01,8.769194793701171875e+01,1.000127182006835938e+02,1.272821712493896484e+01
3.101624511718750000e+03,8.742127990722656250e+01,8.581101226806640625e+01,4.662917327880859375e+01,1.448502349853515625e+01
2.599885742187500000e+03,7.285202789306640625e+01,8.815626525878906250e+01,2.360094070434570312e+00,1.422245788574218750e+01
1.679504638671875000e+03,4.683457565307617188e+01,8.748145294189453125e+01,4.664399337768554688e+01,1.344336891174316406e+01
1.109792480468750000e+03,3.151246070861816406e+01,8.904994201660156250e+01,8.089695739746093750e+01,1.443604278564453125e+01
2.436064697265625000e+03,6.853020477294921875e+01,8.627426910400390625e+01,1.246102523803710938e+01,1.342136669158935547e+01
3.432561767578125000e+03,9.549198150634765625e+01,8.861309814453125000e+01,7.133431243896484375e+01,1.344836616516113281e+01
2.797394775390625000e+03,1.447103470563888550e-01,8.618621063232421875e+01,6.825170898437500000e+01,1.267016983032226562e+01
2.307046875000000000e+03,6.484304046630859375e+01,9.497647857666015625e+01,1.144453144073486328e+01,1.412991237640380859e+01
1.037275512695312500e+03,2.917235374450683594e+01,8.632209014892578125e+01,3.508609294891357422e+00,1.380263614654541016e+01
9.958883666992187500e+02,2.841705894470214844e+01,8.805580902099609375e+01,9.528214454650878906e+00,1.330381584167480469e+01
2.049871093750000000e+03,5.842673110961914062e+01,9.387270355224609375e+01,1.729651093482971191e+00,1.434910488128662109e+01
3.125575683593750000e+03,8.663075256347656250e+01,8.993563842773437500e+01,3.898585510253906250e+01,1.407143592834472656e+01
3.086085937500000000e+03,8.615543365478515625e+01,9.036875152587890625e+01,7.642393493652343750e+01,1.436757183074951172e+01
3.622558593750000000e+03,1.016508407592773438e+02,8.641338348388671875e+01,3.654307556152343750e+01,1.307048702239990234e+01
8.303728027343750000e+02,2.249351692199707031e+01,9.025434112548828125e+01,8.118772125244140625e+01,1.246751117706298828e+01
9.961730346679687500e+02,2.821663093566894531e+01,8.619023895263671875e+01,2.447650527954101562e+01,1.282194995880126953e+01
2.096234375000000000e+03,5.797394561767578125e+01,9.393588256835937500e+01,8.513285064697265625e+01,1.430005836486816406e+01
3.118183837890625000e+03,8.712219238281250000e+01,9.295906066894531250e+01,5.829719543457031250e+01,1.237435150146484375e+01
1.237170898437500000e+03,3.455580520629882812e+01,9.232406616210937500e+01,6.626986026763916016e+00,1.426424980163574219e+01
1.045335693359375000e+03,3.029750251770019531e+01,8.727234649658203125e+01,1.844472312927246094e+01,1.202083873748779297e+01
1.096536621093750000e+03,3.093016624450683594e+01,9.218873596191406250e+01,9.675268173217773438e+00,1.417247295379638672e+01
3.548769531250000000e+03,1.000503540039062500e+02,9.134004211425781250e+01,8.901325225830078125e+01,1.263173484802246094e+01
3.707254882812500000e+03,1.037743759155273438e+02,9.175532531738281250e+01,7.054828643798828125e+01,1.238107967376708984e+01
1.936900878906250000e+03,5.388318252563476562e+01,8.667938232421875000e+01,7.408152008056640625e+01,1.396177196502685547e+01
2.494868652343750000e+03,6.922199249267578125e+01,8.856155395507812500e+01,8.499943542480468750e+01,1.358717060089111328e+01
9.028770751953125000e+02,2.511690521240234375e+01,8.654283142089843750e+01,9.410762786865234375e+01,1.241841220855712891e+01
2.990489501953125000e+03,8.376140594482421875e+01,9.447750854492187500e+01,2.389347648620605469e+01,1.341822719573974609e+01
2.026623413085937500e+03,5.748618316650390625e+01,9.052993011474609375e+01,9.361399841308593750e+01,1.395075416564941406e+01
3.261506103515625000e+03,9.142396545410156250e+01,8.676024627685546875e+01,5.817756652832031250e+00,1.231546592712402344e+01
1.857417236328125000e+03,5.172169113159179688e+01,8.854254150390625000e+01,6.986840963363647461e-01,1.352501487731933594e+01
2.759805908203125000e+03,7.731755828857421875e+01,9.342455291748046875e+01,8.690538024902343750e+01,1.209107589721679688e+01
3.133571044921875000e+03,8.729570007324218750e+01,8.616480255126953125e+01,6.162620162963867188e+01,1.351742935180664062e+01
2.471202880859375000e+03,6.839923095703125000e+01,8.639624023437500000e+01,1.884743118286132812e+01,1.286035251617431641e+01
2.108813476562500000e+03,5.971654129028320312e+01,8.607382965087890625e+01,3.580908966064453125e+01,1.284246635437011719e+01
2.342513183593750000e+03,6.536590576171875000e+01,9.020897674560546875e+01,7.888001251220703125e+01,1.357366657257080078e+01
2.144521240234375000e+03,6.040309143066406250e+01,9.244580078125000000e+01,4.528701782226562500e+01,1.431737232208251953e+01
1.237286254882812500e+03,3.464915847778320312e+01,8.818862915039062500e+01,1.333492088317871094e+01,1.350280284881591797e+01
3.848909179687500000e+03,1.077908401489257812e+02,8.712791442871093750e+01,1.801941680908203125e+01,1.395326137542724609e+01
3.335618408203125000e+03,9.306195068359375000e+01,8.548565673828125000e+01,6.202090835571289062e+01,1.347909736633300781e+01
9.354862670898437500e+02,2.679186439514160156e+01,9.082429504394531250e+01,2.981222915649414062e+01,1.217354106903076172e+01
3.563398925781250000e+03,9.995161437988281250e+01,9.453580474853515625e+01,1.002637004852294922e+01,1.274052715301513672e+01
2.781591064453125000e+03,7.773976135253906250e+01,8.760511016845703125e+01,3.303654861450195312e+01,1.444696426391601562e+01
3.233058837890625000e+03,9.095747375488281250e+01,9.328684234619140625e+01,1.467337226867675781e+01,1.392348098754882812e+01
1.415404907226562500e+03,3.976511001586914062e+01,9.310291290283203125e+01,7.048735046386718750e+01,1.332586288452148438e+01
3.108479980468750000e+03,8.705994415283203125e+01,9.441084289550781250e+01,7.896584320068359375e+01,1.206911754608154297e+01
2.423814941406250000e+03,6.807273864746093750e+01,8.845333862304687500e+01,8.728982543945312500e+01,1.276218318939208984e+01
3.816029541015625000e+03,1.063915405273437500e+02,8.755938720703125000e+01,9.994089508056640625e+01,1.379672431945800781e+01
2.751312255859375000e+03,7.711517333984375000e+01,9.015174865722656250e+01,9.756468963623046875e+01,1.414611339569091797e+01
1.198661376953125000e+03,3.355097198486328125e+01,9.067890167236328125e+01,6.227601623535156250e+01,1.443778324127197266e+01
2.770533691406250000e+03,7.784779357910156250e+01,8.667668914794921875e+01,2.095918846130371094e+01,1.310122966766357422e+01
1.461605590820312500e+03,4.151997756958007812e+01,9.169179534912109375e+01,2.359849548339843750e+01,1.228651237487792969e+01
2.541149169921875000e+03,7.112242889404296875e+01,9.439363098144531250e+01,1.565960502624511719e+01,1.231874275207519531e+01
3.784279052734375000e+03,1.052631149291992188e+02,8.819998168945312500e+01,4.557573318481445312e+01,1.261759185791015625e+01
3.857689208984375000e+03,1.089930419921875000e+02,8.790836334228515625e+01,9.977573394775390625e+01,1.279281902313232422e+01
3.809124511718750000e+03,1.062416915893554688e+02,9.032415008544921875e+01,6.423174285888671875e+01,1.315649986267089844e+01
1.598554199218750000e+03,4.447462844848632812e+01,8.716793823242187500e+01,2.745702362060546875e+01,1.300326538085937500e+01
1.568388793945312500e+03,4.321807479858398438e+01,9.233119964599609375e+01,9.524689483642578125e+01,1.359244537353515625e+01
3.339448486328125000e+03,9.255503845214843750e+01,8.617692565917968750e+01,6.657015228271484375e+01,1.366163921356201172e+01
2.473034423828125000e+03,6.835063171386718750e+01,9.221494293212890625e+01,8.694593048095703125e+01,1.339818668365478516e+01
3.849428955078125000e+03,1.084770278930664062e+02,8.988960266113281250e+01,3.843238449096679688e+01,1.377105045318603516e+01
3.390306152343750000e+03,9.562707519531250000e+01,9.210369110107421875e+01,5.959605026245117188e+01,1.364254665374755859e+01
3.371092773437500000e+03,9.450003051757812500e+01,9.442841339111328125e+01,8.210683441162109375e+01,1.300555038452148438e+01
1.660720092773437500e+03,4.557995605468750000e+01,9.316390228271484375e+01,7.948078155517578125e+01,1.366894626617431641e+01
1.946746093750000000e+03,5.450692367553710938e+01,9.028363037109375000e+01,4.117306518554687500e+01,1.387404918670654297e+01
1.424094238281250000e+03,3.979802322387695312e+01,9.053431701660156250e+01,6.999221801757812500e+01,1.361969375610351562e+01
2.240108642578125000e+03,6.305892562866210938e+01,8.938725280761718750e+01,9.004445648193359375e+01,1.417202281951904297e+01
3.219440917968750000e+03,8.911696624755859375e+01,8.510934448242187500e+01,5.951893615722656250e+01,1.447811126708984375e+01
2.812510742187500000e+03,7.822721099853515625e+01,8.857795715332031250e+01,8.600238037109375000e+01,1.429590225219726562e+01
8.010061645507812500e+02,2.286220550537109375e+01,8.866156005859375000e+01,8.838372039794921875e+01,1.428145599365234375e+01
2.720813720703125000e+03,7.650028991699218750e+01,9.186997985839843750e+01,9.591056060791015625e+01,1.240384006500244141e+01
3.396418945312500000e+03,9.537163543701171875e+01,8.698420715332031250e+01,7.280342102050781250e+01,1.379864692687988281e+01
2.996572265625000000e+03,8.393784332275390625e+01,8.586564636230468750e+01,7.863186645507812500e+01,1.239023780822753906e+01
8.882494506835937500e+02,2.571439552307128906e+01,8.630734252929687500e+01,8.772674560546875000e+01,1.437082576751708984e+01
1.171552246093750000e+03,3.314914321899414062e+01,9.116271209716796875e+01,1.555034351348876953e+01,1.255529880523681641e+01
1.377131958007812500e+03,3.803939437866210938e+01,8.857115936279296875e+01,8.518678283691406250e+01,1.260244274139404297e+01
2.793828857421875000e+03,7.847383880615234375e+01,8.883951568603515625e+01,9.312433624267578125e+01,1.237306976318359375e+01
3.074095214843750000e+03,8.603273773193359375e+01,9.034986114501953125e+01,5.176181793212890625e+00,1.393984413146972656e+01
9.554217529296875000e+02,2.619203948974609375e+01,9.211557769775390625e+01,1.504540157318115234e+01,1.211843490600585938e+01
3.026722412109375000e+03,8.456604766845703125e+01,8.581652832031250000e+01,9.937107849121093750e+01,1.202220916748046875e+01
1.145004272460937500e+03,3.266098403930664062e+01,8.760317230224609375e+01,3.923829650878906250e+01,1.334269332885742188e+01
3.033185058593750000e+03,8.445799255371093750e+01,8.640396118164062500e+01,9.468756103515625000e+01,1.418869113922119141e+01
2.741229980468750000e+03,7.678359222412109375e+01,9.023051452636718750e+01,1.495831775665283203e+01,1.430411624908447266e+01
3.482077392578125000e+03,9.770556640625000000e+01,9.120393371582031250e+01,9.931935119628906250e+01,1.289475822448730469e+01
2.751874023437500000e+03,7.714421844482421875e+01,8.614653015136718750e+01,9.016524505615234375e+01,1.303699684143066406e+01
2.464625488281250000e+03,6.936953735351562500e+01,9.216642761230468750e+01,7.302902984619140625e+01,1.382267665863037109e+01
2.200908203125000000e+03,6.161667633056640625e+01,9.095326995849609375e+01,7.244718170166015625e+01,1.241987037658691406e+01
